,User,Text,Date,Favorites,Retweets,Mentions,Hashtags,Geolocation
3068,EddieGarrison,"My ONLY argument is where do the people go that are not in Stand By queues? If they’re not there, they flood other areas of the park that were not designed for those crowd levels. So (to me) “solving” one issue creates another issue.",2020-08-14 02:23:04+00:00,0,0,,,
3069,NWSAtlanta,"Flash Flood Warning continues for Oconee County, GA, Walton County, GA until 3:00 AM EDT ",2020-08-14 02:07:47+00:00,1,2,,,
3070,Bill_Flood,"Not just town pages. Check out comments on my station's FB page. It's brutal. Not just racism, but boiling anger. Luckily it's set to hide posts with certain words from the public, but still, moderating can be stomach-churning.",2020-08-14 02:07:18+00:00,0,5,,,
3071,NWSRaleigh,"Flash Flood Warning continues for Greensboro NC, Oak Ridge NC, Pleasant Garden NC until 11:30 PM EDT ",2020-08-14 02:04:21+00:00,2,4,,,
3072,iembot_rah,"At 9:15 PM EDT, 4 SSW Summerfield [Guilford Co, NC] OFFICIAL NWS OBS reports FLASH FLOOD. BRUSH CREEK AT BRUSH CK AT MUIRFIELD RD REACHED 9.78FT. FLOOD STAGE IS 9FT. https://mesonet.agron.iastate.edu/lsr/#RAH/202008140115/202008140115",2020-08-14 02:04:07+00:00,0,0,,,
3073,BransonWX,"At 9:15 PM EDT, 4 SSW Summerfield [Guilford Co, NC] OFFICIAL NWS OBS reports FLASH FLOOD. BRUSH CREEK AT BRUSH CK AT MUIRFIELD RD REACHED 9.78FT. FLOOD STAGE IS 9FT. https://mesonet.agron.iastate.edu/lsr/#RAH/202008140115/202008140115",2020-08-14 02:04:07+00:00,0,0,,,
3074,DorothyBeach,"Texas citizens you should read this thread! Please RT so voters are aware of the candidates and how their actions defined fracking, flood control, clean energy initiatives among other local issues. #ClimateAction",2020-08-14 02:02:20+00:00,0,0,,#ClimateAction #ClimateAction,
3075,BransonWX,"At 9:30 PM EDT, 3 SW Greensboro [Guilford Co, NC] OFFICIAL NWS OBS reports FLASH FLOOD. SOUTH BUFFALO CREEK - GAUGE SBPN7 REACHED 12.01 FT. MINOR FLOOD STAGE IS 11FT. https://mesonet.agron.iastate.edu/lsr/#RAH/202008140130/202008140130",2020-08-14 02:00:52+00:00,0,0,,,
3076,iembot_rah,"At 9:30 PM EDT, 3 SW Greensboro [Guilford Co, NC] OFFICIAL NWS OBS reports FLASH FLOOD. SOUTH BUFFALO CREEK - GAUGE SBPN7 REACHED 12.01 FT. MINOR FLOOD STAGE IS 11FT. https://mesonet.agron.iastate.edu/lsr/#RAH/202008140130/202008140130",2020-08-14 02:00:52+00:00,0,0,,,
3077,BransonWX,"At 9:07 PM EDT, 2 SW Christiansburg [Montgomery Co, VA] 911 CALL CENTER reports FLASH FLOOD. FLOWING WATER REPORTED ACROSS RADFORD STREET NEAR SECOND STREET. TIME ESTIMATED FROM RADAR. https://mesonet.agron.iastate.edu/lsr/#RNK/202008140107/202008140107",2020-08-14 01:48:12+00:00,0,0,,,
3078,iembot_rnk,"At 9:07 PM EDT, 2 SW Christiansburg [Montgomery Co, VA] 911 CALL CENTER reports FLASH FLOOD. FLOWING WATER REPORTED ACROSS RADFORD STREET NEAR SECOND STREET. TIME ESTIMATED FROM RADAR. https://mesonet.agron.iastate.edu/lsr/#RNK/202008140107/202008140107",2020-08-14 01:48:12+00:00,0,0,,,
3079,SMUMustangAlum,This Proposed Law Would Flood Small-Business Employers with Ruinous Lawsuits ,2020-08-14 01:43:01+00:00,1,0,,,
3080,iembot_jkl,"At 9:33 PM EDT, 2 SW Craynor [Floyd Co, KY] 911 CALL CENTER reports FLOOD. WATER ACROSS NED FORK ROAD IN FLOYD COUNTY. https://mesonet.agron.iastate.edu/lsr/#JKL/202008140133/202008140133",2020-08-14 01:35:37+00:00,0,0,,,
3081,iembot_jkl,"At 9:31 PM EDT, 1 N Chloe [Pike Co, KY] 911 CALL CENTER reports FLOOD. WATER ACROSS CHLOE ROAD IN PIKEVILLE. https://mesonet.agron.iastate.edu/lsr/#JKL/202008140131/202008140131",2020-08-14 01:35:36+00:00,0,0,,,
3082,BransonWX,"At 7:30 PM EDT, 3 W Spartanburg [Spartanburg Co, SC] SOCIAL MEDIA reports FLASH FLOOD. SOCIAL MEDIA REPORTED FLOODING IN THE PARKING LOT OF A PLANET FITNESS OFF OF W. O. EZELL BLVD. https://mesonet.agron.iastate.edu/lsr/#GSP/202008132330/202008132330",2020-08-14 01:33:30+00:00,0,0,,,
3083,iembot_gsp,"At 7:30 PM EDT, 3 W Spartanburg [Spartanburg Co, SC] SOCIAL MEDIA reports FLASH FLOOD. SOCIAL MEDIA REPORTED FLOODING IN THE PARKING LOT OF A PLANET FITNESS OFF OF W. O. EZELL BLVD. https://mesonet.agron.iastate.edu/lsr/#GSP/202008132330/202008132330",2020-08-14 01:33:30+00:00,0,0,,,
3084,BransonWX,"At 7:30 PM EDT, Spartanburg [Spartanburg Co, SC] 911 CALL CENTER reports FLASH FLOOD. 911 CALL CENTER REPORTED FLASH FLOOD ON THE INTERSECTION OF S DANIEL MORGAN AVE AND E HENRY ST https://mesonet.agron.iastate.edu/lsr/#GSP/202008132330/202008132330",2020-08-14 01:32:38+00:00,0,0,,,
3085,iembot_gsp,"At 7:30 PM EDT, Spartanburg [Spartanburg Co, SC] 911 CALL CENTER reports FLASH FLOOD. 911 CALL CENTER REPORTED FLASH FLOOD ON THE INTERSECTION OF S DANIEL MORGAN AVE AND E HENRY ST https://mesonet.agron.iastate.edu/lsr/#GSP/202008132330/202008132330",2020-08-14 01:32:38+00:00,0,0,,,
3086,iembot_gsp,"At 7:30 PM EDT, 1 NNE Spartanburg [Spartanburg Co, SC] 911 CALL CENTER reports FLASH FLOOD. 911 CALL CENTER REPORTED FLASH FLOOD ON N PINE ST. https://mesonet.agron.iastate.edu/lsr/#GSP/202008132330/202008132330",2020-08-14 01:29:30+00:00,0,0,,,
3087,BransonWX,"At 7:30 PM EDT, 1 NNE Spartanburg [Spartanburg Co, SC] 911 CALL CENTER reports FLASH FLOOD. 911 CALL CENTER REPORTED FLASH FLOOD ON N PINE ST. https://mesonet.agron.iastate.edu/lsr/#GSP/202008132330/202008132330",2020-08-14 01:29:30+00:00,0,0,,,
3088,LenovoLegion,"Lenovo Legion x @PlayApex Now is your chance to rise above the rest. Unmatched performance, purposeful engineering, modern design. Gear up with a machine as savage as you are. Stylish outside. Savage inside.",2020-09-03 18:26:48+00:00,10,123,@PlayApex,,
3089,RussTaylorPhD,How does the USPS manage in a December when the flood of cards and packages is at least equal to what they can expect on Election Day? – at Jurasic Park,2020-08-14 01:29:11+00:00,1,0,,,
3090,rteetz,Starting to flood ,2020-08-14 01:22:57+00:00,0,0,,,
3091,markiejoee,"She's an unwilling Hermit.... if she could see her role as heroic, as she offered her sufferings for the salvation of souls, she'd receive a flood of graces.... Seniors should be in our homes, not the States institution... it's almost impossible in these Satanic times!! Praying",2020-08-14 01:14:28+00:00,0,8,,,
3092,waltontribune,A flash flood warning is in effect for parts of northeastern Walton County until Friday morning. #gawx,2020-08-14 01:00:23+00:00,0,0,,#gawx,
3093,NWSAtlanta,"Flash Flood Warning including Oconee County, GA, Walton County, GA until 3:00 AM EDT ",2020-08-14 00:59:36+00:00,3,0,,,
3094,michellewxii12,We’d like to see more rainbows than rain! Flash Flood Warmings continue for parts of the Triad including Kernersville and Greensboro. Find alerts here: http://bit.ly/WXIIWeather,2020-08-14 00:58:04+00:00,0,0,,,
3095,NWSBlacksburg,Flash Flood Warning including Radford VA until 3:00 AM EDT ,2020-08-14 00:51:13+00:00,1,1,,,
3096,IsaacCrabtree1,"@NCPublicSafety you need to issue a flood warning. Loud noise.. Interrupt the shows long enough to warn everyone. Wait 30 mins, repeat, 30 repeat. Anymore than that is a waste of time and is aggravating! Stop, it's unnecessary! Ridiculous.",2020-08-14 00:50:34+00:00,0,0,@NCPublicSafety,,
3097,IsaacCrabtree1,@NCPublicSafety if this is an elected position we need to vote this person out! It's plain that this so called flood warning is just meant to aggravate people! Does anyone need told 500 times in 30 mins. Didn't think so! Makes it ridiculous and childish whoever is responsible,2020-08-14 00:48:14+00:00,0,0,@NCPublicSafety,,
3098,IsaacCrabtree1,@NCPublicSafety why in the hell do you have to keep repeating the same crap over n over! Every few minutes..A flash flood has been issued for our area... Ok! After 15 times we got it. Now ur just interrupting my show! Don't try to be aggravating! SMH!,2020-08-14 00:43:09+00:00,0,0,@NCPublicSafety,,
3099,NWSBlacksburg,"Flash Flood Warning including Christiansburg VA, Prices Fork VA until 2:45 AM EDT ",2020-08-14 00:37:33+00:00,1,1,,,
3100,YesITalkTooFast,*me while at work* Citizen: flash flood warning in effect for Staten Island *me while at home* Citizen: GameStop robbed at knifepoint at 125th street and 8th Ave,2020-08-14 00:33:29+00:00,0,4,,,
3101,wesgrimes,And now this Flash Flood Warning. Not surprising. #ncwx,2020-08-14 00:33:21+00:00,0,0,,#ncwx,
3102,NWSRaleigh,"Flash Flood Warning including Greensboro NC, Kernersville NC, Oak Ridge NC until 11:30 PM EDT ",2020-08-14 00:31:33+00:00,2,4,,,
3103,ESSENTIAL_PO,"The next time there's a disaster in your area, natural or otherwise, you'll still see your letter carriers out there serving the public. We don't stop in floods, after a hurricane or tornado, during blizzards, in extreme temps, wether heat or cold.",2020-08-14 00:18:45+00:00,0,1,,,
3104,iembot_lsx,"At 2:00 PM CDT, Ruma [Randolph Co, IL] LAW ENFORCEMENT reports FLASH FLOOD. ROUTE 3 WAS CLOSED FOR A SHORT TIME IN RUMA DUE TO FLASH FLOODING. https://mesonet.agron.iastate.edu/lsr/#LSX/202008131900/202008131900",2020-08-14 00:08:46+00:00,0,0,,,
3105,BransonWX,"At 2:00 PM CDT, Ruma [Randolph Co, IL] LAW ENFORCEMENT reports FLASH FLOOD. ROUTE 3 WAS CLOSED FOR A SHORT TIME IN RUMA DUE TO FLASH FLOODING. https://mesonet.agron.iastate.edu/lsr/#LSX/202008131900/202008131900",2020-08-14 00:08:46+00:00,0,0,,,
3106,NWSPaducah,Flash Flood Warning continues for Sheridan KY until 9:15 PM CDT ,2020-08-13 23:51:47+00:00,2,0,,,
3107,BeckyLTrout,I’m about to flood twitter with HOW PROUD I AM OF MASSANDJE @onlyone_moe1 PROMOTED TO SPC E-4. You went from chicken to rooster real quick! ,2020-08-13 23:39:51+00:00,2,7,@onlyone_moe1,,
3108,nacolosimo2,Is Athens the flash flood capital of the world because it’s every day ???,2020-08-13 23:38:32+00:00,0,11,,,
3109,pitchfork,#UnlockTheOpen with @Chase and make more of that energy felt at the @USOpen even as you watch from home. #ad,2020-08-25 21:59:53+00:00,5,65,@Chase @usopen,#UnlockTheOpen #ad,
3110,ottehamid,"As Trump’s post office antics will not apply to Florida and the sycophant governor has promised him that he will win FL, I’m calling for audit now!! Everyone needs to protest the Post Office delays. Flood the WH phones.",2020-08-13 23:22:17+00:00,0,0,,,
3111,iembot_gsp,"At 5:53 PM EDT, 4 NE Statesville [Iredell Co, NC] 911 CALL CENTER reports FLASH FLOOD. 911 CALL CENTER REPORTED A BRIDGE FLOODED DUE TO HEAVY RAIN ON OLD MOCKSVILLE RD https://mesonet.agron.iastate.edu/lsr/#GSP/202008132153/202008132153",2020-08-13 23:20:50+00:00,0,0,,,
3112,BransonWX,"At 5:53 PM EDT, 4 NE Statesville [Iredell Co, NC] 911 CALL CENTER reports FLASH FLOOD. 911 CALL CENTER REPORTED A BRIDGE FLOODED DUE TO HEAVY RAIN ON OLD MOCKSVILLE RD https://mesonet.agron.iastate.edu/lsr/#GSP/202008132153/202008132153",2020-08-13 23:20:50+00:00,1,1,,,
3113,NWSPaducah,Flash Flood Warning including Sheridan KY until 9:15 PM CDT ,2020-08-13 23:12:52+00:00,0,0,,,
3114,pdwick,"Useless. It’s a flood and it can’t be stopped. You’d need 100% moon astronaut level quarantining to stop this, short of a vaccine. Folks over 60 should be quarantined with everyone’s support. Everyone else resume normal activity. If it’s still too scary for you, stay home.",2020-08-13 23:10:48+00:00,0,0,,,
3115,roleydan520,@obianuju is Fighting Far More than 1 issue. God is ANGRY. We are a Fallen World. What will God do to correct this Human Lust Disease? Flood #2_? ,2020-08-13 23:09:50+00:00,0,0,@obianuju,,
3116,CallMeAndyBBaby,"Well after the flood of ‘08, yea it could’ve been worse. All in all, this shit hurts. ",2020-08-13 22:58:22+00:00,0,0,,,
3117,cindi_abbott,Aww sounds like I better stick with cable. Violent rainstorms here and floods,2020-08-13 22:28:11+00:00,0,0,,,
3118,FreeSole_,Who in the hell makes that doll and how in the hell are they getting away with this maybe antif will find them and burn the freaking building down God gave us a rainbow Said he would not flood us do not be surprised if cover 19 it's not a precursor to things to come,2020-08-13 22:25:52+00:00,0,1,,,
3119,everybodihateme,Open the flood gates of heaven,2020-08-13 22:21:37+00:00,0,0,,,
3120,BkSherm1,Floods Hit Mexico ,2020-08-13 22:14:38+00:00,2,4,,,
3121,ToddKopecky,"If you’re following me and live out of Iowa, please look into what #derecho has done to our state and retweet this. It’s beyond the damage of any flood or tornado we’ve experienced. We need help at a federal level and as a flyover state, there is very little coverage of this.",2020-08-13 22:02:14+00:00,161,220,,#derecho,
3122,DarrylLucero325,"If you can't believe these people have become possesed by Lucifer demons please do some research. The Bible tells us B4 the Flood there was Nephilims in the land and after the Flood. The fallen angels led by Lucifer, a third of the angels fell, Lucifer wanted to B Worshipped like",2020-08-13 22:00:56+00:00,0,0,,,
3123,iembot_pah,"At 4:17 PM CDT, 7 SE Hebbardsville [Daviess Co, KY] PUBLIC reports FLOOD. FLOODING REPORTED ALONG CUMMINGS ROAD AND ALONG NEW CUT ROAD IN DAVIESS COUNTY. https://mesonet.agron.iastate.edu/lsr/#PAH/202008132117/202008132117",2020-08-13 21:59:35+00:00,0,0,,,
3124,TPIndex,"Oh goody, a weather alert! Flash Flood Watch until Fri, Aug 14 at 00:00:00 EDT. https://alerts.weather.gov/cap/wwacapget.php?x=MD125F5E4BBD18.FlashFloodWatch.125F5E5853C0MD.LWXFFALWX.a8e6f71066637cb11124fde09a9d4593 #WestminsterMD #mdWX",2020-08-13 21:58:49+00:00,0,0,,#WestminsterMD #mdWX,
3125,TPIndex,"Get ready, there's a Flash Flood Watch until Fri, Aug 14 at 00:00:00 EDT. https://alerts.weather.gov/cap/wwacapget.php?x=MD125F5E4BBD18.FlashFloodWatch.125F5E5853C0MD.LWXFFALWX.a8e6f71066637cb11124fde09a9d4593 #FrederickMD #mdWX",2020-08-13 21:54:35+00:00,0,0,,#FrederickMD #mdWX,
3126,ProfCedar,"There are just trees out of the ground all over the neighborhood by my high school. Scattered like toys almost, but cleared off the road. Nothing will ever be as surreal as the flood in 2008, but I never thought anything would come close. Could come close.",2020-08-13 21:42:56+00:00,0,0,,,
3127,BransonWX,"At 5:32 PM EDT, 3 ENE Tompkinsville [Monroe Co, KY] 911 CALL CENTER reports FLASH FLOOD. DISPATCH JUST REPORTED THAT HWY 100 E, ABOUT 3 MILES EAST OF TOMPKINSVILLE, WAS COMPLETELY FLOODED. https://mesonet.agron.iastate.edu/lsr/#LMK/202008132132/202008132132",2020-08-13 21:35:40+00:00,0,0,,,
3128,iembot_lmk,"At 5:32 PM EDT, 3 ENE Tompkinsville [Monroe Co, KY] 911 CALL CENTER reports FLASH FLOOD. DISPATCH JUST REPORTED THAT HWY 100 E, ABOUT 3 MILES EAST OF TOMPKINSVILLE, WAS COMPLETELY FLOODED. https://mesonet.agron.iastate.edu/lsr/#LMK/202008132132/202008132132",2020-08-13 21:35:40+00:00,1,1,,,
3129,anpob,"Celebratory bbq , filled the entire alley w junkie. Purging and trying to nurture myself during pandemic flood 2020 ",2020-08-13 21:29:17+00:00,0,4,,,
3130,BransonWX,"At 5:18 PM EDT, 1 SSE Hanover [Hanover Co, VA] DEPT OF HIGHWAYS reports FLASH FLOOD. US 301 SOUTH CLOSED AT RIVER ROAD DUE TO FLOODING. https://mesonet.agron.iastate.edu/lsr/#AKQ/202008132118/202008132118",2020-08-13 21:25:33+00:00,0,0,,,
3131,iembot_akq,"At 5:18 PM EDT, 1 SSE Hanover [Hanover Co, VA] DEPT OF HIGHWAYS reports FLASH FLOOD. US 301 SOUTH CLOSED AT RIVER ROAD DUE TO FLOODING. https://mesonet.agron.iastate.edu/lsr/#AKQ/202008132118/202008132118",2020-08-13 21:25:33+00:00,0,0,,,
3132,NWSBlacksburg,"Flash Flood Warning including Covington VA, Clifton Forge VA, Selma VA until 9:15 PM EDT ",2020-08-13 21:24:27+00:00,0,3,,,
3133,iembot_akq,"At 4:47 PM EDT, 4 N Calno [Caroline Co, VA] DEPT OF HIGHWAYS reports FLASH FLOOD. ROUTE 600 WEST CLOSED AT FROG LEVEL ROAD DUE TO FLOODING. https://mesonet.agron.iastate.edu/lsr/#AKQ/202008132047/202008132047",2020-08-13 21:24:15+00:00,0,0,,,
3134,BransonWX,"At 4:47 PM EDT, 4 N Calno [Caroline Co, VA] DEPT OF HIGHWAYS reports FLASH FLOOD. ROUTE 600 WEST CLOSED AT FROG LEVEL ROAD DUE TO FLOODING. https://mesonet.agron.iastate.edu/lsr/#AKQ/202008132047/202008132047",2020-08-13 21:24:15+00:00,0,0,,,
3135,NWSLouisville,Flash Flood Warning including Tompkinsville KY until 7:15 PM CDT ,2020-08-13 21:22:36+00:00,0,5,,,
3136,ALOTdotcom,"We always see these rich men on magazines and in the news, but now we're taking a look at the wives behind these very wealthy men...",2020-09-09 18:27:34+00:00,0,0,,,
3137,bmorejean,The examples of how the mail slow down is harming Americans is starting to flood Twitter. #BunkerBoyTrump is too stupid to understand how he’s hurting his voters.,2020-08-13 21:06:32+00:00,0,0,,#BunkerBoyTrump,
3138,biophyschemPaul,"@MurphyKeith @AndyFales picture from inside @CRKennedyHigh where I work. This is the room next to mine. I live in Waukee. Most my colleagues have no power, cell towers won’t work (needs power). It is like a Cat 2 Hurricane. They call it worse than floods of 2008 ",2020-08-13 20:54:34+00:00,4,8,@MurphyKeith @AndyFales @CRKennedyHigh,,
3139,NWS_MountHolly,"Flash Flood Warning including Villas NJ, Cape May Court House NJ, Cape May NJ until 6:45 PM EDT ",2020-08-13 20:53:08+00:00,7,14,,,
3140,iembot_pah,"At 3:20 PM CDT, 2 WNW Newburgh [Warrick Co, IN] PUBLIC reports FLOOD. STREET FLOODING OBSERVED ON THE WEST SIDE OF NEWBURGH. DITCHES WERE NEAR BANKFULL,. https://mesonet.agron.iastate.edu/lsr/#PAH/202008132020/202008132020",2020-08-13 20:42:19+00:00,0,1,,,
3141,iembot_lwx,"At 4:00 PM EDT, 1 W Dumfries [Prince William Co, VA] 911 CALL CENTER reports FLOOD. MINE ROAD CLOSED DUE TO FLOODING. https://mesonet.agron.iastate.edu/lsr/#LWX/202008132000/202008132000",2020-08-13 20:27:29+00:00,0,0,,,
3142,BransonWX,"At 4:14 PM EDT, North Wilkesboro [Wilkes Co, NC] 911 CALL CENTER reports FLASH FLOOD. 2ND STREET BEING BLOCKED OFF FOR DANGEROUS FLOWING WATER NEAR THE INTERSECTION WITH NC HIGHWAY 115. https://mesonet.agron.iastate.edu/lsr/#RNK/202008132014/202008132014",2020-08-13 20:20:52+00:00,0,0,,,
3143,iembot_rnk,"At 4:14 PM EDT, North Wilkesboro [Wilkes Co, NC] 911 CALL CENTER reports FLASH FLOOD. 2ND STREET BEING BLOCKED OFF FOR DANGEROUS FLOWING WATER NEAR THE INTERSECTION WITH NC HIGHWAY 115. https://mesonet.agron.iastate.edu/lsr/#RNK/202008132014/202008132014",2020-08-13 20:20:52+00:00,0,0,,,
3144,NWSBlacksburg,"Flash Flood Warning including Boone NC, Blowing Rock NC, Laxon NC until 7:15 PM EDT ",2020-08-13 20:20:51+00:00,2,2,,,
3145,iembot_phi,"At 4:08 PM EDT, Goshen [Cape May Co, NJ] TRAINED SPOTTER reports FLOOD. ROAD FLOODING ON ROUTE 47 IN GOSHEN. REPORTED 1.39 INCHES OF RAIN IN 30 MINUTES. https://mesonet.agron.iastate.edu/lsr/#PHI/202008132008/202008132008",2020-08-13 20:12:01+00:00,0,0,,,
3146,iembot_pah,"At 1:45 PM CDT, 1 S Owensboro [Daviess Co, KY] PUBLIC reports FLOOD. LATE REPORT. STREET FLOODING OCCURRING NEAR THE KWC CAMPUS. https://mesonet.agron.iastate.edu/lsr/#PAH/202008131845/202008131845",2020-08-13 20:10:24+00:00,0,0,,,
3147,NWSBlacksburg,"Flash Flood Warning including North Wilkesboro NC, Elkin NC, Wilkesboro NC until 10:15 PM EDT ",2020-08-13 20:07:24+00:00,2,3,,,
3148,TDevonneJackson,"Well they can’t give us everything. And the name of the game is balance. They don’t want to flood arena with a bunch of cards that could become too powerful. We want Historic to be good, not dominated by 1 or 2 decks.",2020-08-13 20:05:33+00:00,0,0,,,
3149,NWSWakefieldVA,"Flash Flood Warning including Tuckahoe VA, Short Pump VA, Laurel VA until 7:15 PM EDT ",2020-08-13 20:05:22+00:00,4,7,,,
3150,EthanEmeryWX,Keeping an eye on flash flood potential this afternoon with any storm that develops. #kywx,2020-08-13 19:46:16+00:00,0,0,,#kywx,
3151,stadiumtalkcom,Only .01 percent of all MLB players in history are part of this club.,2020-06-17 22:26:04+00:00,1,3,,,
3152,BransonWX,"At 3:33 PM EDT, 2 NW Corydon [Harrison Co, IN] EMERGENCY MNGR reports FLASH FLOOD. WATER INTO HOMES WITH WATER RESCUE ONGOING. https://mesonet.agron.iastate.edu/lsr/#LMK/202008131933/202008131933",2020-08-13 19:43:15+00:00,0,0,,,
3153,iembot_lmk,"At 3:33 PM EDT, 2 NW Corydon [Harrison Co, IN] EMERGENCY MNGR reports FLASH FLOOD. WATER INTO HOMES WITH WATER RESCUE ONGOING. https://mesonet.agron.iastate.edu/lsr/#LMK/202008131933/202008131933",2020-08-13 19:43:15+00:00,0,1,,,
3154,Bouvier850,You Sure Bout That How Long You Got Cause I Bout to Flood U With @bobbyfishscale Catalog ,2020-08-13 19:41:32+00:00,1,2,@bobbyfishscale,,
3155,ALAMOCiTYTRADER,And some of those holders are rabidly passionate about their particular bag coming back to life. I learned don’t ever slander $_DEX or $_NUS because their bag holders will flood your mentions about how it’s coming back someday lol,2020-08-13 19:39:27+00:00,0,0,,,
3156,NWSLouisville,Flash Flood Warning including Corydon IN until 6:30 PM EDT ,2020-08-13 19:33:42+00:00,2,2,,,
3157,BransonWX,"At 2:20 PM CDT, Ruma [Randolph Co, IL] PUBLIC reports FLASH FLOOD. REPORT VIA FACEBOOK OF A LOW-CROSSING ROADWAY UNDERWATER. DEPTH IS NOT ESTIMATED. https://mesonet.agron.iastate.edu/lsr/#LSX/202008131920/202008131920",2020-08-13 19:30:52+00:00,0,0,,,
3158,iembot_lsx,"At 2:20 PM CDT, Ruma [Randolph Co, IL] PUBLIC reports FLASH FLOOD. REPORT VIA FACEBOOK OF A LOW-CROSSING ROADWAY UNDERWATER. DEPTH IS NOT ESTIMATED. https://mesonet.agron.iastate.edu/lsr/#LSX/202008131920/202008131920",2020-08-13 19:30:52+00:00,0,0,,,
3159,JaredERedding,And I thought the “Flood Warning” at Tupelo was cool... ,2020-08-13 19:29:50+00:00,1,11,,,
3160,iembot_phi,"At 3:09 PM EDT, EGG Harbor City [Atlantic Co, NJ] PUBLIC reports FLOOD. STREET FLOODING IN EGG HARBOR CITY. TIME BASED ON SOCIAL MEDIA POST. https://mesonet.agron.iastate.edu/lsr/#PHI/202008131909/202008131909",2020-08-13 19:21:34+00:00,1,0,,,
3161,captainmullet92,Today makes 4 years since the “Great Flood of 2016” and honestly it doesn’t even feel like it’s been 4 years. Tbh I’m sure that’s one weather event that I’ll never ever forget.,2020-08-13 19:20:42+00:00,0,0,,,
3162,iembot_phi,"At 3:08 PM EDT, 3 E Hamilton TWP [Atlantic Co, NJ] DEPT OF HIGHWAYS reports FLOOD. FLOODING ON U.S. HIGHWAY 322 WESTBOUND WEST OF COLOGNE AVENUE. LANE RESTRICTIONS IN PLACE AND EXIT RAMP CLOSED. TIME BASED ON DISPATCH REPORT. https://mesonet.agron.iastate.edu/lsr/#PHI/202008131908/202008131908",2020-08-13 19:19:31+00:00,1,0,,,
3163,iembot_pah,"At 2:00 PM CDT, Christopher [Franklin Co, IL] EMERGENCY MNGR reports FLASH FLOOD. WATER OVER ROUTE 148 IN CHRISTOPHER AND IS IMPASSIBLE. ROUTE 14 IN CHRISTOPHER ALSO HAS WATER OVER IT. WATER WAS ENCROACHING SEVERAL RESIDENCES. MULTIPLE OTHER ROADWAYS ... https://mesonet.agron.iastate.edu/lsr/#PAH/202008131900/202008131900",2020-08-13 19:10:59+00:00,0,0,,,
3164,BransonWX,"At 2:00 PM CDT, Christopher [Franklin Co, IL] EMERGENCY MNGR reports FLASH FLOOD. WATER OVER ROUTE 148 IN CHRISTOPHER AND IS IMPASSIBLE. ROUTE 14 IN CHRISTOPHER ALSO HAS WATER OVER IT. WATER WAS ENCROACHING SEVERAL RESIDENCES. MULTIPLE OTHER ROADWAYS ... https://mesonet.agron.iastate.edu/lsr/#PAH/202008131900/202008131900",2020-08-13 19:10:59+00:00,0,0,,,
3165,NWSPaducah,"Flash Flood Warning continues for West Frankfort IL, Benton IL, Christopher IL until 7:30 PM CDT ",2020-08-13 19:07:05+00:00,3,2,,,
3166,triSARAHtops609,Bro I just got stuck in a flood and I had a panic attack that shit is SCARY,2020-08-13 19:01:18+00:00,0,8,,,
3167,JockLeather,FLOOD THE FUCK OUT OF THAT BLACKBERRY ,2020-08-13 18:59:29+00:00,0,0,,,
3168,hurricaneville,"For the 3rd time in 5 years, Ellicott City, Maryland experiences torrential rains and devastating floods. Read details at https://wtop.com/howard-county/2020/08/ellicott-city-residents-still-live-on-alert-when-storms-hit-flood-risk-reduction-plans-in-the-works/. #severewx",2020-08-13 18:40:32+00:00,0,0,,#severewx,
3169,NWSPaducah,"Flash Flood Warning including West Frankfort IL, Benton IL, Christopher IL until 7:30 PM CDT ",2020-08-13 18:24:26+00:00,0,0,,,
3170,BransonWX,"At 12:59 PM EDT, 1 E Grasonville [Queen Annes M Co, D ] EPT OF HIGHWAYS reports FLASH FLOOD. STATE HIGHWAY 18 NEAR GRASONVILLE CEMETERY ROAD CLOSED FROM FLOODING. TIME BASED ON DISPATCH REPORT. https://mesonet.agron.iastate.edu/lsr/#PHI/202008131659/202008131659",2020-08-13 18:20:11+00:00,0,0,,,
3171,iembot_phi,"At 12:59 PM EDT, 1 E Grasonville [Queen Annes M Co, D ] EPT OF HIGHWAYS reports FLASH FLOOD. STATE HIGHWAY 18 NEAR GRASONVILLE CEMETERY ROAD CLOSED FROM FLOODING. TIME BASED ON DISPATCH REPORT. https://mesonet.agron.iastate.edu/lsr/#PHI/202008131659/202008131659",2020-08-13 18:20:11+00:00,0,0,,,
3172,ALOTdotcom,"We always see these rich men on magazines and in the news, but now we're taking a look at the wives behind these very wealthy men...",2020-09-09 18:27:34+00:00,0,0,,,
3173,iembot_phi,"At 11:47 AM EDT, 1 NNE Chester [Queen Annes M Co, D ] EPT OF HIGHWAYS reports FLASH FLOOD. FLASH FLOODING NEAR THE INTERSECTION OF PINEY CREEK ROAD AND STATE HIGHWAY 18 WITH ROAD CLOSURES IN PLACE. TIME BASED ON DISPATCH REPORT. https://mesonet.agron.iastate.edu/lsr/#PHI/202008131547/202008131547",2020-08-13 18:20:10+00:00,0,0,,,
3174,BransonWX,"At 11:47 AM EDT, 1 NNE Chester [Queen Annes M Co, D ] EPT OF HIGHWAYS reports FLASH FLOOD. FLASH FLOODING NEAR THE INTERSECTION OF PINEY CREEK ROAD AND STATE HIGHWAY 18 WITH ROAD CLOSURES IN PLACE. TIME BASED ON DISPATCH REPORT. https://mesonet.agron.iastate.edu/lsr/#PHI/202008131547/202008131547",2020-08-13 18:20:10+00:00,0,0,,,
