,User,Text,Date,Favorites,Retweets,Mentions,Hashtags,Geolocation
5431,SMillerteaches,"#CFISDspirit Super excited that the district shut down for a hurricane that was never forecast to affect our district, but we're absolutely an all clear for a slow moving pandemic ",2020-08-27 06:10:50+00:00,0,0,,#CFISDspirit,
5432,DawnWinston24,I’m in California and I’m glued to the Weather Channel watching these amazing reporters and their crew report about Hurricane Laura. ,2020-08-27 06:10:50+00:00,0,4,,,
5433,SRUDems,We are praying for all of our fellow Americans caught in the path of Hurricane Laura tonight.,2020-08-27 06:10:42+00:00,0,0,,,
5434,UncleTudy,"Sporting events have been canceled this year do you Covid, a hurricane, and now boycotting. #2020",2020-08-27 06:10:40+00:00,0,1,,,
5435,lovethydog9,Hurricane Laura makes landfall on the Louisiana coast as a catagory 4 storm. Be safe everyone ,2020-08-27 06:10:18+00:00,0,2,,,
5436,Kaiya1212,Watching Hurricane Laura on the Weather Channel! ,2020-08-27 06:10:06+00:00,0,9,,,
5437,emilyg_31198,God please save everyone in the path of this hurricane please there’s just so much already going wrong in within our nation idk how much more we can take,2020-08-27 06:10:05+00:00,0,0,,,
5438,k4rst4n,Hurricane ,2020-08-27 06:09:55+00:00,0,0,,,
5439,PicassoDaVinci_,"Hurricane made landfall, God PLEASE Protect Texas &amp; Louisiana ",2020-08-27 06:09:54+00:00,50,111,,,
5440,PatAtThePointe,"Large News Events Night Hurricane Laura 150mph makes landfall at Cameron, Louisiana... Republican National Convention...",2020-08-27 06:09:47+00:00,0,0,,,
5441,DestinyCanTwo,A reporter literally almost got hit with debri trying to report the hurricane and I watched that on Tv #Laura,2020-08-27 06:09:36+00:00,1,2,,#Laura,
5442,_isThisYourMan,Well I just realized it’s a hurricane hitting 2 states right now .. and somebody gettin chested one chyle it’s a lot,2020-08-27 06:09:25+00:00,0,0,,,
5443,eksboy101,Well I mean he is standing in a hurricane he asked for it,2020-08-27 06:09:07+00:00,0,2,,,
5444,KathyWoodhood,Prayers and safe passage to everyone in Lake Charles and everywhere in the path of Hurricane Laura. ,2020-08-27 06:09:02+00:00,1,4,,,
5445,mikeseidel,"#Laura has made landfall near Cameron, LA as a Category 4 hurricane. In Lake Charles @StephanieAbrams and @JimCantore await the worst! (already a 106 MPH gust) Watch it all unfold LIVE right now on @weatherchannel",2020-08-27 06:09:00+00:00,27,65,@StephanieAbrams @JimCantore @weatherchannel,#Laura,
5446,WannaCyber,"Isn’t the faux-masc stupidity of attitudes in the face on an approaching Cat-4 hurricane (i.e., “it’s mah property and I’m gonna defend it!”) enough proof that crude, GOP law-and-order rhetoric is so toxic as to be self-destructive ... yeah ok I already know the answer",2020-08-27 06:08:48+00:00,0,3,,,
5447,JayPForever,1. NBA Boycotting 2. Hurricane Laura 3. Wisconsin Shooting &amp; Protests. What a day.....,2020-08-27 06:08:44+00:00,0,0,,,
5448,GaryLanePeters1,Hurricane Laura ,2020-08-27 06:07:45+00:00,0,0,,,
5449,KF00T,"Hurricane #Laura has made landfall at Cameron, LA with winds of 150mph and a pressure of 938mb. Life threatening winds and surge is ongoing, please be in your shelter if you live in this area #TXWX #LAWX #HurricaneLaura",2020-08-27 06:07:24+00:00,1,2,,#Laura #TXWX #LAWX #HurricaneLaura,
5450,SassyScott13,Please God keep everyone safe that are having to witness hurricane Laura. This world is too much rn,2020-08-27 06:06:59+00:00,0,3,,,
5451,JasonStiff,"Monstrous category 4 Hurricane Laura moving onshore directly over Cameron, Louisiana with 150 mph wind. Widespread storm surge, flooding rain and destructive wind ahead for Louisiana in particular. . . . . . #Laura… https://www.instagram.com/p/CEYdCqXFYZs/?igshid=33pt5as1ik98",2020-08-27 06:06:55+00:00,0,1,,#Laura,
5452,JoshSandersTV,Thinking of all the people in Louisiana and Texas as Hurricane Laura makes landfall. ,2020-08-27 06:06:48+00:00,1,6,,,
5453,LarryNBC5,National Hurricane Center initial report on #HurricaneLaura landfall in Louisiana. ,2020-08-27 06:06:31+00:00,0,0,,#HurricaneLaura,
5454,JessicaDobsonWX,Hurricane Laura has officially made landfall as a strong category 4 storm. ,2020-08-27 06:06:27+00:00,2,4,,,
5455,eloyduhgoat,Reason why this hurricane isn’t gonna hit. Casted this joint earlier. You’re welcome ,2020-08-27 06:06:26+00:00,19,78,,,
5456,CBarca_,Officially one of the 10 strongest hurricanes to ever strike the United States by wind speed. #Laura,2020-08-27 06:06:10+00:00,0,1,,#Laura,
5457,XaviernotJavier,This hurricane didn’t send a drop of rain here,2020-08-27 06:05:47+00:00,1,2,,,
5458,Murse_Barry_RN,Hurricane Laura has closed Whataburger. ,2020-08-27 06:05:37+00:00,0,0,,,
5459,TedGage300,"Hurricane is making landfall now. Laura has winds of 140 MPH. Those will start to diminish as it goes inland, but over many hours.",2020-08-27 06:05:37+00:00,0,0,,,
5460,ryanhaaswx,Hurricane Laura has now officially made landfall in Cameron as a strong Category 4 hurricane. The major hurricane drought seems like wind ago... #Laura,2020-08-27 06:05:28+00:00,0,1,,#Laura,
5461,nannyyy_5,"Hurricane Laura nears landfall as a ‘catastrophic’ Category 4 storm, NWS warns ",2020-08-27 06:05:28+00:00,0,0,,,
5462,oscmart,Now this (Hurricane’s center/middle of the eye just crossed land). ,2020-08-27 06:05:19+00:00,0,0,,,
5463,Sir_Donkus_,So who got that 2020 monthly disaster meme? Are we adding double Hurricanes for August? What else happened this month?,2020-08-27 06:05:17+00:00,0,0,,,
5464,bkerr725,"He’s the leader during a pandemic, one of the worst economic recessions, massive hurricanes, massive CA fires. 2020 is needs to be shot into a black hole ",2020-08-27 06:05:15+00:00,0,0,,,
5465,IanFonteneaux,9th strongest hurricane since 1850...,2020-08-27 06:04:55+00:00,0,0,,,
5466,D0UBLE_GG,I swea if I was home I was going get some hurricane action,2020-08-27 06:04:52+00:00,0,0,,,
5467,aliciaolivaa,Yo laura just completely swerved on us #houston I don’t think we were mentally prepared for another hurricane!,2020-08-27 06:04:46+00:00,0,1,,#houston,
5468,MammaTJones,1.PD shoots Black man 7x in back 2. teen WS shoots protesters (kills 2/injured 1) walks away w/PD blessing 3. Black folk at RNC talking crazy 4. Minneapolis going up again while a black man allegedly commits suicide 5. Worst hurricane ever is on the way #BlackLivesMatter,2020-08-27 06:04:05+00:00,0,1,,#BlackLivesMatter #BlackLivesMatter,
5469,justinkbrouss79,"Please please please say this everyday until November. 10% unemployment, 179K deaths, Riots, Fires, Hurricanes, negative GDP, all happening right now under #45. Why wait to fix it? Why say what is happening now will happen, like it is not going on right now. ",2020-08-27 06:04:03+00:00,0,0,,,
5470,StephenQ3340,"BREAKING: Hurricane Laura makes landfall near Cameron, Louisiana as a Category 4 hurricane with max sustained winds of 150 mph. @abc3340 @spann",2020-08-27 06:03:53+00:00,0,0,@abc3340 @spann,,
5471,mickeyd2000,"Prayers going to everyone in the line of the hurricanes, Lord please protect them ",2020-08-27 06:03:48+00:00,0,2,,,
5472,sade0x,A hurricane coming huh 2020 out do herself every time,2020-08-27 06:03:48+00:00,0,0,,,
5473,tysonsteen, Now the Hurricane is trumps fault! This isn’t the place for politics dude...We are all on here because we are worried about the people in TX/La,2020-08-27 06:03:43+00:00,0,0,,,
5474,SturgFish,This hurricane is nuts. Louisiana and Texas.,2020-08-27 06:03:41+00:00,0,4,,,
5475,AnthonyFranzeWX,"1 AM: Hurricane Laura has officially made landfall at Cameron, Louisiana as a Category 4 storm with winds up to 150 mph. ",2020-08-27 06:03:19+00:00,0,3,,,
5476,RAGINxCAJUN,"EXTREMELY DANGEROUS CATEGORY 4 HURRICANE LAURA MAKES LANDFALL NEAR CAMERON LOUISIANA..CATASTROPHIC STORM SURGE, EXTREME WINDS, AND FLASH FLOODING OCCURRING IN PORTIONS OF LOUISIANA...1:00 AM CDT Thu Aug 27 Location: 29.8°N 93.3°W Moving: N at 15 mph Min pressure: 938 mb 150 mph ",2020-08-27 06:03:13+00:00,1,3,,,
5477,adtorreswx,"It’s @NHC_Atlantic official now: “...EXTREMELY DANGEROUS CATEGORY 4 HURRICANE LAURA MAKES LANDFALL NEAR CAMERON LOUISIANA... ...CATASTROPHIC STORM SURGE, EXTREME WINDS, AND FLASH FLOODING OCCURRING IN PORTIONS OF LOUISIANA...” #HurricaneLaura",2020-08-27 06:02:57+00:00,3,2,@NHC_Atlantic,#HurricaneLaura,
5478,miccchh13,where da hurricane at,2020-08-27 06:02:44+00:00,0,4,,,
5479,DDGoldfarb,Hurricane Laura's eyewall is moving onshore over Louisiana ,2020-08-27 06:02:43+00:00,0,0,,,
5480,jillgilardi,"Major Hurricane Laura makes landfall at 1AM by Cameron, LA! Center of the eye has to pass over land for it to be considered making landfall. #WBRCFirstAlert #HurricaneLaura #landfall",2020-08-27 06:02:41+00:00,3,10,,#WBRCFirstAlert #HurricaneLaura #landfall,
5481,OKCStormCenter,"Developing: Hurricane #Laura has made landfall near Cameron, LA (SSW of Lake Charles, LA. 150 mph winds, 938 MB pressure. Landfall time is 1 AM CDT.",2020-08-27 06:02:38+00:00,0,0,,#Laura,
5482,OKCStormWatcher,"Developing: Hurricane #Laura has made landfall near Cameron, LA (SSW of Lake Charles, LA. 150 mph winds, 938 MB pressure. Landfall time is 1 AM CDT.",2020-08-27 06:02:28+00:00,0,0,,#Laura,
5483,Vanessa12News,"BREAKING: Tens of thousands without power as extreme winds, rain from Hurricane Laura slam the Louisiana, Texas coast. #12NewsNow",2020-08-27 06:02:09+00:00,3,6,,#12NewsNow,
5484,lensmith22," FLASH: Hurricane Laura makes landfall near Cameron, LA. ",2020-08-27 06:02:00+00:00,0,0,,,
5485,RobJohnsonABC11,"Laura has made landfall as a dangerous Category 4 hurricane near Cameron, Louisiana. ",2020-08-27 06:01:38+00:00,0,3,,,
5486,LilTune1k,On top of all this shit goin on. Now it’s a hurricane ,2020-08-27 06:01:33+00:00,0,0,,,
5487,MikeAdcockWx,"At 1 am CDT, Category 4 Hurricane #Laura makes landfall near Cameron, Louisiana with winds of 150 mph and pressure of 938 hPa.",2020-08-27 06:01:28+00:00,1,4,,#Laura,
5488,cicada_news,"BREAKING: Hurricane Laura makes landfall near Cameron, Louisiana, as a category 4 storm - NHC ",2020-08-27 06:01:20+00:00,0,0,,,
5489,JasonBXNY0619,Breaking News Hurricane Laura just made landfall in Cameron LA,2020-08-27 06:01:07+00:00,0,1,,,
5490,MakensieTVNews,"JUST IN: Hurricane Laura has officially made landfall in Cameron, Louisiana. ",2020-08-27 06:00:42+00:00,1,0,,,
5491,WeatherOwen,"Landfall has occurred near Cameron, LA as a 150mph cat 4 hurricane. ",2020-08-27 06:00:41+00:00,0,2,,,
5492,1cashgordon,Damn I got friends in Houston now I'm hearing all this double hurricane talk I pray they straight! Trill women seriously,2020-08-27 06:00:38+00:00,0,0,,,
5493,__tisharaquel,Type of mf hurricane are we dealing with ?,2020-08-27 06:00:28+00:00,0,0,,,
5494,ClayClaythomas,"Crazy how ppl gon joke bout this hurricane, &amp; y’all not even from the areas getting hit. Shit ain’t funny, ppl worried bout losing their homes &amp; loved ones.",2020-08-27 06:00:25+00:00,0,1,,,
5495,AnthonyQuintano,"Hurricane #Laura making landfall in Cameron, Louisiana. #HurricaneLaura #LAwx",2020-08-27 06:00:06+00:00,4,6,,#Laura #HurricaneLaura #LAwx,
5496,adenmexico,"Hopefully it looks like Katy is just out of reach of the hurricane, but we can’t take it too lightly",2020-08-27 05:59:55+00:00,0,2,,,
5497,Rahji_,I wish I had a in house nigga I’m not tryna go through this hurricane by myself,2020-08-27 05:59:40+00:00,0,0,,,
5498,Squarenandez,"Our Backyard: Hurricane Laura Edition @Youngsville, Louisiana https://www.instagram.com/p/CEYcGJMhbfj/?igshid=1pq3nv5vlfvi9",2020-08-27 05:59:36+00:00,0,0,,,
5499,justemailsteve,"Watching @weatherchannel coverage of Laura. Worst hurricane to hit Louisiana in long while. Making landfall now. So, perfect time for a @Budweiser commercial. Made me LOL. Well played, Weather Channel, well played.",2020-08-27 05:59:34+00:00,0,1,@weatherchannel @Budweiser,,
5500,JessRossTheBoss,Prayers for everyone in Louisiana & other states expected to be affected by Hurricane Laura.,2020-08-27 05:59:24+00:00,0,1,,,
5501,davitydave,PLEASE go inside now. There are zero reasons for people to stand in front of cameras during a hurricane. We have other ways to collect and report data without risking lives. ,2020-08-27 05:58:39+00:00,7,50,,,
5502,adenmexico,"Hey everyone. My aunt and uncle live in Katy, Texas (about 30 miles west of Houston) with their daughters (my 3 younger cousins). Please keep them in your prayers as hurricane Laura is set to reach land as a strong category 4 hurricane.",2020-08-27 05:58:29+00:00,1,9,,,
5503,iembot_lch,"At 12:30 AM CDT, 5 SE Sabine Pass [Gmz450 Co, TX] PUBLIC reports HURRICANE. 89 MPH WIND GUST AND 74 MPH SUSTAINED WINDS MEASURED AT TEXAS POINT TXPT2 NOS-NWLON SITE. https://mesonet.agron.iastate.edu/lsr/#LCH/202008270530/202008270530",2020-08-27 05:58:18+00:00,0,1,,,
5504,MunecaVictoria,Hurricane party in tulum pic.twitter.com/yLi8v9Wk2D,2020-08-27 05:58:16+00:00,70,1261,,,
5505,omargarcia9g,One of the scariest things to witness is seeing your home underwater. Bless the people going through these hurricanes. Must be scary going through it. ,2020-08-27 05:57:52+00:00,0,1,,,
5506,__NoWayJose__,"I’m at a loss for words awaiting the impact of Hurricane Laura. I’m praying big for my New Orleans, for the generations of black, Caribbean, and Creole people that make that land magic. Contigo, con fe.",2020-08-27 05:57:52+00:00,3,18,,,
5507,Sierra8News,SAVING LIVES: @RichmondSPCA took in animals from shelters in Texas before Hurricane Laura hits the Gulf Coast. Watch full story here https://www.wric.com/news/local-news/richmond/cats-dogs-fly-into-richmond-rescued-from-incoming-hurricane-laura/ – at Richmond SPCA,2020-08-27 05:57:35+00:00,6,12,@RichmondSPCA,,
5508,cwhiteco,Let’s see . . . This hurricane is going to be devastating. How many Presidents would cancel or delay their convention speech. Not this President. It’s first a nuisance. Then a concern. #HurricaneLaura,2020-08-27 05:57:32+00:00,2,6,,#HurricaneLaura,
5509,dntsleeponjae,It’s FEMA money that’s paying out the $300 extra unemployment I wonder how this is gonna go with this hurricane...??,2020-08-27 05:57:28+00:00,1,0,,,
5510,TrippieLuiss,I told hurricane laura she cant come to houston if she not wearing a mask yall welcome,2020-08-27 05:57:12+00:00,1,14,,,
5511,jada_symone98,Hurricane Laura really has a Twitter page ,2020-08-27 05:57:10+00:00,0,1,,,
5512,SkywarnWX5HGX,"BREAKING: Hurricane Laura has made landfall in Cameron, Louisiana, as a Category 4 with sustained winds of 150 mph. Moving north at 15 mph will put it in Lake Charles, LA, next.",2020-08-27 05:57:10+00:00,1,0,,,
5513,LeversonTylan,Ian got no hurricane buddy ,2020-08-27 05:57:05+00:00,3,3,,,
5514,ms_understood64,"Hurricane Laura hits red states as GOP says climate change has nothing to do with it. Climate protection laws are too onerous...as compared to complete devastation, destruction and death. #GOPCorruptionOverCountry",2020-08-27 05:56:58+00:00,1,4,,#GOPCorruptionOverCountry,
5515,joeyamberson,"Another Live feed of Hurricane Laura from @Jeff_Piotrowski at Lake Charles, LA https://youtu.be/3RPkb5uLbpU via @YouTube #HurricaneLaura #laura #LakeCharles",2020-08-27 05:56:51+00:00,0,0,@Jeff_Piotrowski @YouTube,#HurricaneLaura #laura #LakeCharles,
5516,jmadams1012,"Before I go to bed, I would like to send love and thought to everyone being affected by Hurricane Laura. Stay safe, everyone ",2020-08-27 05:56:41+00:00,0,3,,,
5517,lyriqueofficial,"Yall Be Careful !! Hurricane Laura nears landfall as a ‘catastrophic’ Category 4 storm, NWS warns ",2020-08-27 05:56:24+00:00,0,0,,,
5518,ryananderson_27,"The more I watch Hurricane coverage, the more I want to stand outside in a Hurricane/the eyewall. I’m the type of person who loves to watch severe weather/ wants to stormchase, so of course I say this. And I say this every time there’s coverage of a strong storm, since I was 6.",2020-08-27 05:56:09+00:00,0,1,,,
5519,SteveCoville,"Laura's landfall.. Cameron,Lousiana #HurricaneLaura #hurricane #laura #lousiana #lawx",2020-08-27 05:56:03+00:00,0,0,,#HurricaneLaura #hurricane #laura #lousiana #lawx,
5520,iembot_lch,"At 12:46 AM CDT, 2 ENE Lacassine Nationa [Cameron Co, LA] MESONET reports HURRICANE. 76 MPH WIND GUST MEASURED AT LACASSINE RAWS SITE. https://mesonet.agron.iastate.edu/lsr/#LCH/202008270546/202008270546",2020-08-27 05:55:43+00:00,0,0,,,
5521,RAGINxCAJUN,"I'm Safe. I'm at this location: Lafayette, LA 70508, USA via Hurricane by American Red Cross - ",2020-08-27 05:55:35+00:00,0,0,,,
5522,YutuTheFox,"BREAKING!!! #HurricaneLaura has just made a catastrophic landfall near Cameron, LA. #Hurricane #Laura #laurahurricane",2020-08-27 05:55:16+00:00,4,15,,#HurricaneLaura #Hurricane #Laura #laurahurricane,
5523,NWSLakeCharles,"An extreme wind warning is in effect for Lake Charles LA, Sulphur LA, Orange TX until 3:00 AM CDT for extremely dangerous hurricane winds. Treat these imminent extreme winds as if a tornado was approaching and move immediately to an interior room or shelter NOW!. ",2020-08-27 05:55:01+00:00,124,164,,,
5524,zbyrdgolf,"Can’t help but to sit awake and watch #Laura make landfall. I’ve been through many hurricanes in my life and can’t believe 150+ stayed in their homes in Cameron, La. for those who stayed home. This is a mean storm and should have been taken seriously.",2020-08-27 05:54:57+00:00,1,11,,#Laura,
5525,ByAndyMcCulloch,I’d have all the hurricane essentials if I could only find a flashlight ,2020-08-27 05:54:47+00:00,0,0,,,
5526,SolomonRDavid,Thanks Melissa! It’s currently really windy and somewhat stormy here; but hurricane landfall is west of us. Hoping everyone stays safe!,2020-08-27 05:54:36+00:00,0,1,,,
5527,Deanna_MG,"""Hurricane Laura nears landfall as a ‘catastrophic’ Category 4 storm, NWS warns"" ",2020-08-27 05:54:35+00:00,0,0,,,
5528,RoyalKai1,Guh it’s one female that I keep seeing making jokes bout the hurricane and it’s not funny one bit ,2020-08-27 05:54:34+00:00,0,0,,,
5529,ChaunceyLilesJr,“It’s already stronger than Hurricane Katrina” .. 2020 is just .. yo wtf ,2020-08-27 05:54:22+00:00,0,0,,,
5530,bowman810,I ask y’all to pray for my family down south in Louisiana tonight as Hurricane Laura approaches them. Heavy prayers for the state of Louisiana &amp; the state of Texas tonight. @Euhcherie I love y’all &amp; the family!! Stay safe and I’m sending my prayers &amp; love y’all way! ,2020-08-27 05:54:14+00:00,3,18,@Euhcherie,,
5531,iembot_lch,"At 12:40 AM CDT, 6 SSW Lake Charles [Calcasieu Co, LA] OFFICIAL NWS OBS reports HURRICANE. 104 MPH WIND GUST MEASURED AT LAKE CHARLES REGIONAL AIRPORT. https://mesonet.agron.iastate.edu/lsr/#LCH/202008270540/202008270540",2020-08-27 05:53:57+00:00,3,1,,,
5532,TalorMeyer,Being in the eye of a hurricane is so surreal,2020-08-27 05:53:17+00:00,0,0,,,
5533,AndrewWMBF,"Cameron can probably see clear skies right now and is just 50% through this powerful and devastating hurricane. By the time the sun comes up tomorrow, we should see the first images of what will be a scary sight. ",2020-08-27 05:52:59+00:00,1,1,,,
5534,peytondelaneym,tw// all caps NOT “SWIMMING IN THE FLOOD” COMING ON WHILE I’M TEXTING MY DAD SCARED ABOUT THIS HURRICANE irony is my best friend,2020-08-27 05:52:46+00:00,0,1,,,
5535,WashingtonWAWX,Lost his cap. #HurricaneLaura2020 #HurricanLaura #hurricane #lakecharles #Louisiana #storm #winds,2020-08-27 05:52:35+00:00,1,1,,#HurricaneLaura2020 #HurricanLaura #hurricane #lakecharles #Louisiana #storm #winds,
5536,geographile,"https://en.wikipedia.org/wiki/Cameron,_Louisiana Crap. Cameron has been leveled by hurricanes 3 times and is 4' above sea level and yet people stayed, with ample warning.",2020-08-27 05:52:26+00:00,0,0,,,
5537,xFreshie,"Hurricane, cat 5 building up",2020-08-27 05:52:19+00:00,0,0,,,
5538,KnotMarshall,They want a CIVIL WAR So that Trump gets Reelected Then he installs Martial Law Did you notice Melania was giving you the clue? She was wearing Military Fatigues There's A Storm Hurricane coming back to the USA S = 5 x 11 = 50 (the modulus of the arithmetic to use) – at Washington's Walk,2020-08-27 05:52:13+00:00,0,0,,,
5539,tshelt_7310,This hurricane need to be over with already,2020-08-27 05:52:04+00:00,0,0,,,
5540,JamesCAMobley7,"landfall definition Webster Dictionary 1.sighting of land from a ship at sea 2.da land sighted 3. a landing by ship or airplane AS DIS 115lb SOAKING WET METEOROLOGIST still STANDING in LIVE NEWS BROADCASTING of CATASTROPHIC 4 LAURA HURRICANE as NEWS PUTS STORM""dangerous""RITE GOD",2020-08-27 05:51:51+00:00,1,0,,,
5541,ChynaCravens,How can y’all be surprised by anything these days? 2020 is proving to be one of the worst years. A tornado? Of course. Hurricane bigger than Katrina? You don’t say. Aliens taking over the planet? Saw it coming.,2020-08-27 05:51:50+00:00,0,6,,,
5542,JohnnyBrittner,Do people volunteer to be the weather guy reporting in the middle of a hurricane or is that like the low guy on the totem pole?,2020-08-27 05:51:31+00:00,0,4,,,
5543,XXXTapOutQueen,To Everyone in the way of this Hurricane Please Stay Safe ,2020-08-27 05:51:28+00:00,5,28,,,
5544,NewsCarolyn,"A reporter friend of mine was about an inch or two away from being decapitated by some metal flying through the air during Hurricane Charley, so standing out there as the weather rips the roofs off buildings is kind of dumb in my former reporter opinion.",2020-08-27 05:51:28+00:00,0,8,,,
5545,Adamslenscap,Praying for the people who have to experience Hurricane laura that is no joke,2020-08-27 05:51:16+00:00,0,2,,,
5546,sfknights1310,"I have several friends who live in Lake Charles which is right in the path of this hurricane. Fortunately, most of them have made their way to New Orleans ",2020-08-27 05:51:07+00:00,0,0,,,
5547,NoDaysOff_,Hurricane Buddy Me,2020-08-27 05:50:56+00:00,4,7,,,
5548,cicada_news,"BREAKING: Footage shows intense hurricane force winds and heavy rainfall in Lake Charles, Louisiana, as Hurricane Laura approaches the area. If you are in the path of this, seek shelter now! ",2020-08-27 05:50:21+00:00,6,5,,,
5549,echarlie429,"Bless those in Laura’s path and the relief workers who might now contract Covid as a result. “Hurricane Laura nears landfall as a ‘catastrophic’ Category 4 storm, NWS warns” Katrina was CAT-3 for reference! #HurricaneLaura #TexasStrong",2020-08-27 05:50:18+00:00,0,2,,#HurricaneLaura #TexasStrong,
5550,Adamslenscap,Have you ever been to a gas station were the whole roof flew away right before your eyes? Being in hurricane is one of the most scariest thing I have ever experienced in my life.,2020-08-27 05:50:11+00:00,0,2,,,
5551,gamerlikesanime,"Hurricane Laura nears landfall as a ‘catastrophic’ Category 4 storm, NWS warns. Be safe and I hope y’all didn’t wait to evacuate. ",2020-08-27 05:49:55+00:00,0,0,,,
5552,EnnisCole,"It's probably hard to pee from a porch in a hurricane no matter the state, tbh.",2020-08-27 05:49:48+00:00,0,2,,,
5553,kennn_5,So I evacuated to etx right... these people do not know how to hurricane party,2020-08-27 05:49:41+00:00,0,0,,,
5554,cavarrea,"Girl , take yo ass home yo job ain’t important enough to get picked up by a hurricane. Okay Super Woman. ",2020-08-27 05:49:00+00:00,1,7,,,
5555,SkullztheFoxlet,Testing out doodling on this new laptop while this hurricane hits my state rn and so far I'm loving it! ,2020-08-27 05:48:59+00:00,0,19,,,
5556,DEVandtheCITY,"So I notice a lot of people keep sending prayers to New Orleans for Hurricane Laura, but New Orleans (Thank God) is not in the path of the Hurricane. Lake Charles, LA and the Louisiana / Texas border is what is projected to be most impacted. They are who need your prayers.",2020-08-27 05:48:48+00:00,19,26,,,
5557,xairey33,Let’s see how this dumb ass dick stain DT handles a Hurricane of this size !,2020-08-27 05:48:42+00:00,0,0,,,
5558,kaitlynhazelyn1,the time i come to texas & hurricane laura decides to hit ,2020-08-27 05:48:12+00:00,0,0,,,
5559,R9Higgins,"Who is in charge of disaster relief after Cat 4 Hurricane Laura? #Laura #LakeCharles #louisianastrong #FEMA #DHS #DisasterAssistTeam Anybody, Anybody?",2020-08-27 05:48:04+00:00,1,0,,#Laura #LakeCharles #louisianastrong #FEMA #DHS #DisasterAssistTeam,
5560,NubiannaH,"Oh. Wow. Hurricane Laura nears landfall as a ‘catastrophic’ Category 4 storm, NWS warns ",2020-08-27 05:48:04+00:00,0,0,,,
5561,_Mikey_Cee,"*In the heart of Hurricane Laura* Other storm chaser: “Dude its like the thing is fucked up” @ReedTimmerAccu: “NO SWEARING” Lol I love Reed man, best in the game!",2020-08-27 05:47:44+00:00,0,0,@ReedTimmerAccu,,
5562,SalgadoPhoto_,Guess it’s time to fear watch this hurricane coverage ,2020-08-27 05:47:30+00:00,0,2,,,
5563,DanielJohnsonWx,Incredible radar imagery tonight. Hurricane #Laura is just a few minutes from officially making landfall.,2020-08-27 05:47:30+00:00,24,43,,#Laura,
5564,JakeGruelle,Bruh I hope they paying this lady on the Weather Channel a whole bag and a half because she’s taking a BEATING in that hurricane,2020-08-27 05:46:43+00:00,0,2,,,
5565,TommieeNicolee,Someone explain to me why there is a hurricane literally right next to us and it’s still projected to be over 100 degrees in Austin the remainder of the week ,2020-08-27 05:46:32+00:00,0,5,,,
5566,ShannonHorner,No one is paying attention to this hurricane. This will change tomorrow. BANK ,2020-08-27 05:46:21+00:00,0,0,,,
5567,jjessica_perez,Praying for everyone in Texas who’s going through “hurricane Laura” ,2020-08-27 05:46:13+00:00,0,1,,,
5568,easymoneyrt,Tune into the weather channel to see these weather reporters get swept away in this hurricane,2020-08-27 05:45:52+00:00,0,1,,,
5569,iembot_lch,"At 12:24 AM CDT, 3 SW Cameron [Gmz432 Co, LA] PUBLIC reports HURRICANE. 127 MPH WIND GUST MEASURED AT CALCASIEU PASS. https://mesonet.agron.iastate.edu/lsr/#LCH/202008270524/202008270524",2020-08-27 05:45:22+00:00,4,6,,,
5570,KrittibasDr,"A hurricane more powerful than Katrina will hit the Texas-Louisiana Gulf coast at any moment. My prayers are with the remarkable people of that remarkable coast. As a young adult attending Rice University, in Houston this area was my first love in America. ",2020-08-27 05:45:19+00:00,0,1,,,
5571,BostonPrincessa,Omg this hurricane serious serious,2020-08-27 05:45:05+00:00,0,2,,,
5572,ChrisPipkinWx,"Lafayette, Louisiana experiences strong outer rain band off of Hurricane Laura. #lawx",2020-08-27 05:45:01+00:00,27,90,,#lawx,
5573,AlexisAndreah,I don’t see how people are hurricane partying it up man... I’m over here worried sick with my stomach in knots i tried to drink to calm my nerves and couldn’t even catch a buzz....,2020-08-27 05:44:49+00:00,1,4,,,
5574,vacavillesabra,My mother-a single mom with three kids- survived Hurricane Carlo in Texas on the Gulf there. It was rough but prayerfully you will be all right- let us know in the morning.... ,2020-08-27 05:43:53+00:00,0,0,,,
5575,WashingtonWAWX,Category 5 Sustained winds at 157 miles per hour as Hurricane Laura is nearing Lake Charles! #HurricanLaura #Laura #hurricane #Louisiana #lakecharles,2020-08-27 05:43:39+00:00,4,5,,#HurricanLaura #Laura #hurricane #Louisiana #lakecharles,
5576,Kosednar,If you are near to the storm surge this hurricane is called unsurvivable. ,2020-08-27 05:43:27+00:00,0,0,,,
5577,SamuraiBlvck,I’ll fight this fuckin hurricane say I won’t,2020-08-27 05:43:26+00:00,0,4,,,
5578,_Nic0le415,They named a hurricane after Laura... how fitting,2020-08-27 05:43:23+00:00,0,1,,,
5579,ColtonR_15,This hurricane is no joke. #Laura,2020-08-27 05:43:12+00:00,0,2,,#Laura,
5580,tharealcartel,So this guy is going around killing ppl during a hurricane plz get me out of 2020 please lord .,2020-08-27 05:43:11+00:00,0,2,,,
5581,Colleenie,Ah ha ha the amount of “Are you okay” texts I’ve gotten because of this hurricane is so funny and now I feel like I’m actually going to die ah ha,2020-08-27 05:42:06+00:00,0,3,,,
5582,Mgeotsa,Tell me again why reporters must stand outside in harm's way during hurricanes &amp; wildfires?,2020-08-27 05:41:45+00:00,0,1,,,
